Month,Year,Patient_Spend,Patient_Visits
10,2016,1101.679617118516,21745
1,2021,3660.6050601466013,22105
10,2022,2173.9134264574686,22296
5,2020,1082.6942376033219,21172
7,2019,1686.8045365071334,21722
1,2020,4408.204430803207,22422
12,2017,1528.534354844258,22055
4,2023,4944.025335189409,23076
4,2021,2517.725894851025,21779
5,2019,3767.2800307611583,22567
11,2017,4382.930896652203,23503
2,2015,4931.8833248198225,22822
11,2017,1974.0255257707363,22316
1,2015,3015.9220931034265,21791
5,2019,2880.955167984128,22172
7,2018,4367.0289886261,23078
9,2018,4672.098706713452,23496
3,2021,3159.2355856752324,22049
2,2019,3981.83144979175,22324
3,2015,1301.171717979293,21039
2,2022,2645.735746658629,21699
1,2019,1317.6491792828206,20952
2,2020,1446.4443059830892,21160
7,2022,4701.800155315047,23274
5,2017,2474.278508475036,21939
5,2023,2217.6025807370315,21800
12,2019,2520.267222273337,22698
6,2023,1617.1600833518394,21744
10,2016,3915.2714154868077,23077
4,2015,3245.156358963064,22152
7,2022,4303.4118291440545,23054
11,2020,1471.8291162558958,22020
1,2023,2302.01694892289,21424
3,2015,4446.946804604093,22726
1,2022,1799.1157054238922,21160
8,2019,2769.2114907838986,22370
8,2021,4357.198964174111,23127
2,2015,4154.926855257614,22430
5,2023,3538.176860221518,22566
10,2017,4745.59574425256,23503
9,2015,3901.364922832829,23007
12,2022,4813.515048520827,23817
1,2022,1181.569248553314,20922
4,2020,1875.2564529624701,21556
11,2023,1343.118267842053,21925
5,2015,2709.119544811573,22120
11,2017,3574.7581448618407,23040
7,2020,1619.9847470654013,21704
2,2019,3487.445577687829,22188
4,2021,3734.6815821778705,22464
4,2019,2135.9603372328875,21645
3,2021,3114.1144072458314,22042
5,2023,4633.78259947921,23049
5,2021,2075.8682809035845,21805
11,2022,4120.444547405481,23385
5,2019,4934.183089421138,23093
10,2016,3954.602882052917,23216
6,2019,1432.3632211151769,21496
9,2016,1074.3005368337438,21515
4,2021,1787.6441712304672,21506
7,2017,3504.45866589383,22541
6,2020,4982.480029687542,23233
4,2016,2636.077327239069,21888
4,2018,4705.811135060765,22939
8,2023,1344.0394046348897,21862
1,2019,1287.715810770765,20885
10,2015,4271.452621515022,23322
8,2016,3668.7560360139373,22778
11,2022,4825.741273711203,23751
5,2020,1824.1745228690552,21680
1,2015,2965.037307914211,21698
12,2017,1907.3931893085332,22314
11,2022,3637.493949124322,23084
12,2019,4515.9355943726805,23680
6,2019,2648.628307564946,22105
11,2022,3302.7492161005334,23072
4,2016,1306.9388339010409,21239
12,2018,3555.958001380787,23248
7,2023,4283.368636504867,23029
8,2022,4643.277642139165,23424
1,2017,3188.4815169005865,21767
4,2017,2024.4751784119517,21553
3,2021,3944.2283404051504,22404
1,2017,3457.030903230821,21968
8,2015,3245.505224042958,22614
1,2018,3129.683943002189,21811
8,2017,4684.609926338356,23477
3,2016,2966.888782574412,21952
1,2023,4511.103223423068,22630
3,2015,2046.1396466800559,21502
7,2017,3268.539321474094,22548
1,2021,4522.308755262156,22530
9,2015,3023.5355768020445,22566
4,2020,4275.6878615310125,22752
11,2018,3668.8620089659908,23104
4,2020,4623.488874927526,22990
7,2016,4052.8442653538013,22872
7,2023,2276.768892515193,21989
7,2018,3982.8352809199196,22878
5,2018,3901.3564376400327,22640
11,2022,3413.5907226383874,23068
3,2018,3147.0360375065206,22045
6,2021,2593.802390750306,22056
5,2021,4365.851579792786,22903
11,2018,1933.2020508120431,22185
3,2016,1914.0867601467698,21489
1,2022,4817.520440313089,22701
10,2016,1025.6563677011416,21636
12,2022,3633.2960667701886,23306
2,2018,2928.1905292782876,21898
11,2016,1918.7097712491745,22195
6,2015,3854.11328447432,22712
10,2021,1669.6539533209288,22054
6,2022,2954.0241224409647,22307
9,2018,3624.759199921951,22833
5,2019,2562.251953080563,22079
10,2016,4465.544319069195,23381
1,2020,2537.129841375714,21586
7,2023,1272.9495091091887,21578
2,2019,4111.112063378253,22513
2,2015,1290.83250989444,20989
4,2015,1183.7205659974113,21271
1,2023,1984.0189049261303,21407
4,2023,2544.6392192176495,21914
2,2019,4216.822560377688,22409
4,2015,3341.79824790867,22214
12,2017,2375.5558436664414,22514
2,2021,4134.054879593047,22472
5,2017,1457.7744223349941,21398
8,2018,1806.5307507919429,21807
11,2022,2179.8578648292414,22483
7,2017,3122.836204366158,22443
5,2016,2351.4303206560735,21869
6,2022,4622.550209445456,23082
7,2015,1775.3895490625887,21730
1,2018,3706.858423400919,22154
5,2022,2206.62271184203,21845
10,2018,2426.878109623569,22482
4,2020,3358.0602108581456,22303
8,2015,4536.571501257973,23218
1,2023,4910.110724844333,22792
1,2021,1682.6978949361146,21143
9,2015,4524.328574782557,23298
4,2018,1084.547030696608,21071
7,2022,1832.8202664012497,21885
6,2020,2038.5137441492227,21734
8,2023,4995.336328759642,23542
4,2017,2689.9915618772425,21975
3,2021,2288.0760226620605,21610
9,2017,1448.5358871829442,21752
2,2017,2137.8018732570154,21519
4,2019,3560.557174834528,22289
9,2018,1256.8560798787591,21637
12,2018,1625.9283958646326,22216
4,2018,1627.5476146533201,21371
12,2020,2845.052920224019,22850
6,2020,3233.364807263685,22359
2,2018,4696.845918942701,22754
3,2022,3243.369508415118,22018
11,2020,1507.7210005445268,22070
12,2015,2539.995584212627,22534
12,2016,2924.5756525235875,22881
7,2021,2118.116527945909,21970
4,2015,1752.4659134740373,21504
3,2019,1337.4773415654788,21206
6,2019,2112.2323203840087,21777
4,2018,2485.7149210152375,21807
6,2016,2538.687412556039,22046
12,2020,4768.937678071519,23829
2,2018,2439.0381443785705,21634
10,2019,4257.511290141985,23388
11,2023,3575.1414156387777,23101
2,2020,4941.934076560007,22871
11,2022,3804.2081376955102,23267
6,2017,2758.0780558707297,22164
10,2020,1913.6048855153454,22175
11,2017,3418.252105184791,23000
9,2020,3476.6294030511235,22855
10,2021,2897.845202356666,22662
4,2021,2818.4271132084314,22075
3,2020,1714.7752176899953,21396
3,2018,2118.292758583705,21508
5,2022,1679.7823911228713,21606
8,2016,4875.242745355187,23499
9,2020,1949.1684316451415,21992
9,2021,1479.8650684589697,21881
6,2022,4733.300200862228,23215
6,2020,2004.6025594892312,21808
4,2015,4356.04280940651,22825
11,2018,1152.6786742153624,21810
8,2018,3450.129553354287,22670
7,2015,1898.9635981583542,21850
1,2015,4799.1510996335255,22625
9,2015,2242.5865609853286,22171
6,2015,3938.346744113028,22662
12,2023,1555.229614010279,22295
6,2016,2801.752536417792,22296
4,2018,2184.0674082201067,21746
9,2016,4858.914466278439,23530
10,2018,2884.8275968927182,22678
10,2020,1153.6193148295285,21786
8,2019,3097.728641763239,22581
5,2022,1198.8426896785488,21315
8,2018,1427.2655221671444,21750
2,2018,2105.4684594426244,21430
4,2021,4885.82227608421,23024
6,2015,4319.923357211188,22981
11,2015,2120.53821584462,22362
12,2021,4225.136403625392,23514
9,2017,2786.588441300244,22438
10,2022,3244.0764093078324,22782
6,2020,2730.106549916307,22131
9,2019,1166.7841151941136,21631
8,2019,3703.4206857307217,22858
4,2022,1486.7014889988604,21336
6,2015,1193.06530579833,21310
10,2019,2497.032916743177,22383
7,2021,2459.8814957114364,22072
11,2021,3207.221699900031,22988
6,2023,1994.2378643470784,21807
12,2022,1168.4913006067713,22029
4,2022,1726.4681709804931,21492
3,2021,4119.6516244187205,22563
4,2020,1141.596073312851,21210
10,2015,2948.7487867374966,22747
2,2022,4497.770543616527,22655
12,2015,4399.698381880363,23497
7,2022,3268.0684324301205,22468
10,2018,1353.6457161197895,21850
4,2016,3951.479305222627,22524
8,2023,1610.3035513927143,21798
8,2020,2973.7816426674826,22466
6,2021,1562.0241831988678,21591
12,2019,2377.244824987246,22620
3,2021,4180.34260886337,22556
2,2022,2958.633047108627,21941
11,2015,2419.760095618323,22467
8,2015,1185.0756811920742,21443
6,2019,4811.192119377125,23269
1,2022,2061.092237214531,21458
4,2018,4370.165993551202,22802
8,2021,4246.343421609134,23210
2,2017,3929.2612885387057,22375
1,2020,4602.1383420774555,22612
9,2019,4068.102681664927,23174
2,2022,1402.5622075354663,21049
8,2020,3561.639149049413,22862
8,2018,2143.031754285156,22034
7,2018,1636.180878170917,21690
1,2019,3686.35749038858,22135
6,2016,2458.7013742006548,21922
6,2021,3692.2015124793197,22583
7,2018,3861.3118383717156,22804
12,2015,4781.05142902467,23780
6,2023,1811.0662342895866,21738
4,2015,2638.7506956308025,21942
4,2015,1781.142336246643,21367
9,2021,4126.7937559067905,23079
4,2017,2728.8572810170326,21914
12,2017,2753.7333199609348,22831
12,2016,1161.727352466437,21879
10,2021,1697.073152964565,22142
12,2021,3417.018113551406,23119
4,2018,4597.806508497179,22912
12,2020,2920.55324741661,22904
12,2017,1151.1275998284373,21908
4,2019,2531.9240644239344,21917
7,2016,3357.2435698656554,22601
11,2020,4554.879405558329,23480
11,2016,2994.526912735151,22665
5,2016,4604.2714097592425,22892
3,2016,3315.38002965091,22089
6,2020,3561.8867047306426,22639
2,2020,4316.848467070823,22587
9,2016,2911.517690680241,22494
10,2018,1876.5992068721084,22089
9,2018,2036.8335671757195,22049
6,2022,1835.4552791049707,21737
9,2018,2884.2673473709847,22427
4,2019,4878.852575707687,22956
1,2019,3565.1352602465345,22145
7,2017,2095.2193850976246,21976
4,2023,1852.9845091371485,21561
2,2021,4309.375392919874,22522
12,2017,4510.493991087489,23603
8,2017,2419.3436460407447,22170
9,2020,4451.860225454493,23300
4,2017,1511.9374532540423,21278
8,2019,4337.693286056856,23197
12,2016,2741.2362235981445,22725
7,2016,3719.8163880274533,22664
8,2017,4618.569743963141,23279
10,2023,3355.351003975446,22941
7,2019,4412.965857519597,23106
10,2015,1528.987584155806,21972
7,2018,1428.8359799627863,21599
8,2017,2220.6922666001456,22080
9,2015,4001.827532195693,23074
6,2021,4901.37307327268,23237
7,2019,3297.394554547198,22621
4,2022,2297.797891607254,21726
8,2016,1430.7858285794878,21767
3,2018,1587.0238488094542,21230
12,2022,3129.8562707391993,23012
8,2022,1757.8198104712696,21821
9,2021,4344.74269518172,23345
3,2019,3920.0973845980097,22464
4,2021,3968.627581311258,22593
2,2017,1518.0348156908012,21105
9,2020,4056.696984600228,23141
12,2015,1992.8598366709853,22327
2,2020,2821.8367398296423,21765
1,2018,4315.191827183168,22399
11,2018,1771.2241537605853,22180
11,2020,1343.8593205642874,22040
1,2019,1264.173066863309,20988
6,2022,4910.78125736937,23371
2,2016,1054.376104046014,20863
11,2023,2907.727055238371,22813
6,2017,1765.9271598485677,21640
1,2023,2083.502387348856,21386
4,2021,4621.206392210897,22934
9,2020,3555.7135638314094,22871
1,2015,3316.5142256024383,21943
9,2023,3894.725308122617,23080
10,2018,3606.0049202482282,22964
5,2020,4044.321258127515,22751
7,2016,2138.6603795550427,21921
12,2021,4731.70960695115,23760
10,2021,2389.9064448720924,22361
1,2015,1987.3410773939777,21181
12,2023,1766.3593318526102,22370
2,2020,2914.079724300119,21862
8,2023,3811.948255427893,23007
3,2022,1503.3414089750243,21280
7,2015,1853.4729639201921,21809
4,2015,3262.309232539197,22117
5,2017,2267.911845286226,21845
5,2022,2282.7895288049776,21907
12,2017,2235.4815716000953,22442
12,2020,4925.5479769472195,23799
6,2018,2450.9633306234186,21952
1,2023,1965.1964810780346,21335
1,2018,4749.72258716981,22610
9,2022,4850.303159800029,23512
12,2017,3120.727901520394,22920
7,2023,2850.559692095644,22438
7,2022,3918.951176581897,22934
11,2021,3850.7401071448026,23199
5,2017,3780.4690542408594,22487
9,2020,1383.738554756089,21808
10,2016,4579.10109738777,23506
1,2023,2589.148892973557,21678
8,2017,3383.2928898088912,22674
6,2023,2761.1976836276094,22297
7,2023,4604.296406758883,23261
4,2023,3102.8749943170583,22199
11,2022,3344.3489015963114,23024
10,2018,4702.755963574888,23585
1,2023,1175.7524135962258,20831
5,2021,2521.1237021698926,21881
3,2021,4745.351014036778,22883
2,2022,2561.7141999232754,21766
11,2021,2131.142216744255,22375
8,2021,1857.2861350053854,21987
2,2018,3077.498341870149,21798
1,2022,2442.1250679269374,21497
3,2021,2167.7327136081612,21606
8,2016,2297.762023084663,22199
9,2021,2762.14478067402,22604
11,2015,2764.9205808691686,22596
9,2021,2088.2917502737346,22154
1,2018,2246.1745066923954,21414
7,2015,1577.994270097701,21690
6,2018,1013.1971228500443,21316
5,2016,3041.0680869264143,22143
8,2016,4414.364517554075,23116
5,2018,1112.0855146704503,21234
1,2016,1169.6563797716274,20909
7,2023,2404.184929759023,22014
11,2015,4669.483578531486,23553
5,2018,3160.671482630161,22323
7,2022,1044.7579953802149,21487
5,2018,2814.307434971703,22068
1,2017,4784.91214026568,22624
3,2022,1274.1120651106544,21130
9,2015,1294.3274552072714,21652
12,2021,1166.6435174683904,21974
8,2016,3914.919449683774,22875
9,2020,2945.466540233173,22532
11,2016,2893.698822649285,22768
7,2023,2453.4689695853417,22084
5,2022,1941.708329567809,21731
5,2018,2484.8805098610637,21905
10,2020,3046.474527715204,22715
9,2021,1728.1628654166761,21951
5,2018,3915.107518277109,22668
12,2020,3885.4713103800104,23316
6,2017,1446.1894990242135,21453
4,2019,2247.555522307147,21681
5,2020,1615.4779694457595,21409
11,2019,1996.5248882484073,22219
12,2020,3991.93607952196,23360
3,2018,3487.6877966939455,22276
3,2022,1047.7586892411655,21051
8,2020,4892.0253463381005,23497
10,2017,3194.130331925148,22842
6,2019,2144.3688431869305,21887
3,2023,3660.727347816428,22334
12,2016,1662.0040515342293,22230
2,2018,4108.344530430211,22452
5,2020,2234.289562727339,21860
5,2015,1221.7257988920603,21313
2,2017,1615.571612107324,21206
9,2015,3624.371371398146,22946
10,2016,4659.566178407033,23516
12,2019,3605.4651328599084,23256
3,2019,3009.905995127713,21953
6,2023,4221.257682293224,22889
9,2016,1145.3228820555191,21682
3,2022,1914.0666739753715,21408
10,2018,4198.079267038583,23299
5,2022,4508.632699496764,22951
12,2019,4691.2590523407835,23721
10,2017,4336.024722251963,23256
7,2016,3182.2176235002685,22506
2,2021,2939.529006289027,21813
11,2015,1469.767588477705,21980
3,2021,4786.56140886884,22910
7,2020,3083.7154474185977,22456
3,2016,3465.848533774069,22249
1,2022,3700.550630659475,22172
12,2021,3603.6035125660296,23193
1,2022,1377.4070147276732,20968
7,2016,3207.9899147841406,22477
10,2017,2592.8293719329813,22390
7,2018,1013.9248100480694,21412
3,2022,4787.457845681649,22942
4,2021,3623.029299852514,22327
3,2017,3123.6129522667206,22019
1,2022,1603.6311641966856,21074
10,2022,1254.795531012025,21844
7,2022,1686.1245867166754,21887
2,2022,1487.9577106796146,21175
11,2017,2602.438469768317,22597
5,2021,2619.434890273691,21968
5,2022,4522.197385920845,22952
3,2019,3863.854074784611,22329
6,2022,1284.5892356196455,21486
11,2019,4075.8613267509013,23379
3,2015,2926.2263663241724,21917
4,2023,1027.19086427622,21153
3,2021,2438.3912382483736,21859
4,2021,1891.4098247887043,21571
9,2020,2070.911558352784,22110
11,2018,1539.538060667649,21930
3,2015,3791.767157669667,22366
5,2016,2288.853983677468,21788
8,2022,1665.9822376727466,21875
11,2021,4441.900067912409,23515
4,2017,4400.592744175963,22816
4,2020,3472.462897723094,22443
11,2018,1707.6472129499418,22141
4,2015,3035.827841864815,22075
7,2016,2664.514445433308,22136
3,2020,4089.76283448591,22526
6,2018,1364.6197581055155,21437
9,2022,3934.3919868999146,23073
8,2021,3173.984794418931,22554
12,2019,3882.5111634610507,23401
4,2023,3304.74251233473,22231
4,2017,4048.8682856871274,22548
8,2021,3923.3865354977065,23023
12,2016,3245.702859515779,23015
3,2017,4308.470801804668,22624
3,2022,1106.018040652156,21048
1,2021,1574.5293731373233,21093
8,2019,3986.7944874030163,22890
11,2017,4302.94171026969,23409
12,2017,1708.5068516148474,22208
1,2022,4115.075383448898,22333
10,2016,2886.6174504519704,22593
6,2017,1594.0657821867887,21573
5,2022,4384.963528087192,22934
9,2015,2773.048937900624,22479
7,2017,2059.069427742651,21947
5,2022,3981.087813520158,22652
12,2022,3207.6005183833486,22989
2,2019,2534.648832480433,21739
7,2017,1144.7964423934907,21388
6,2016,2751.604968222515,22151
9,2020,4528.423727377852,23297
11,2022,4753.432050936114,23728
8,2016,2543.182435863746,22189
5,2021,4408.043858444907,22999
3,2023,2901.329683478376,21889
12,2015,3821.025884547324,23282
3,2022,3773.154662436877,22363
10,2023,2847.2759626004595,22632
1,2023,1501.2645211760196,20965
2,2018,1380.1263998835052,21024
5,2022,4392.808111540491,22944
10,2016,4830.295316933665,23470
5,2020,3018.4910765318664,22344
4,2019,1753.3808943635072,21599
1,2021,2987.9606941336724,21835
6,2019,2602.281471904653,22138
12,2018,2581.916560679504,22713
11,2015,1598.4817585063045,22094
9,2020,4819.9880196003905,23466
9,2020,4932.952567324381,23638
8,2019,4658.400569409384,23396
3,2018,1200.439031901789,21101
6,2021,3590.1681414286195,22636
2,2015,1388.5278326636162,20988
6,2023,2566.899912694482,22138
3,2022,2100.989677868535,21503
2,2019,4349.763629083782,22637
3,2017,2544.2481628845035,21723
11,2021,1618.3950941641901,22166
10,2017,3329.5370127219207,22884
7,2015,2495.6791605766675,22111
12,2023,3946.4918585254572,23492
8,2018,1789.0155159330466,21877
5,2015,2639.3411857763067,21997
7,2022,3396.5392931243355,22555
2,2015,4587.485655138474,22608
6,2016,3413.450676970473,22408
8,2022,4618.855764398844,23324
6,2020,3489.502208160112,22531
5,2016,2542.43169419642,21919
9,2023,1230.9381213445895,21783
3,2022,1708.8190411807118,21307
10,2022,4407.380836724378,23428
7,2018,1829.8944896242886,21686
2,2021,4868.738709705676,22784
9,2022,3673.9322956738483,22995
11,2018,4442.536267757471,23528
8,2017,4219.098797639475,23010
10,2023,1033.4149905774045,21720
2,2019,4153.393151872955,22513
2,2021,4686.092630061459,22750
2,2018,3638.751223771535,22163
10,2022,2794.7976073825553,22625
8,2019,4789.2865828180065,23481
10,2023,1978.2260385189215,22226
9,2016,3283.4068134910835,22784
10,2016,2079.2041602977697,22234
4,2016,4759.494691024623,23035
11,2021,3765.1944372170583,23166
11,2018,4071.254501352234,23362
6,2015,3312.064230665512,22401
2,2020,1269.5083733953406,21076
2,2017,1288.7537461025502,21027
1,2020,4681.719174080643,22668
12,2019,2754.4055970154322,22837
8,2015,2413.8461657759435,22083
7,2019,1383.0691580864932,21658
3,2020,2722.2598123573716,21805
11,2018,4903.278491772213,23749
7,2019,3080.764716772252,22445
5,2020,2592.047399612072,21964
2,2021,1217.2770246473647,21015
1,2018,1685.5995635745498,21138
5,2015,2405.8485552307347,21961
5,2015,4384.692333463634,22876
8,2021,4548.550513440023,23289
1,2019,3493.2628268325975,22110
1,2023,1523.6717359766812,21100
8,2019,4443.846063802803,23285
10,2023,4767.7222947571645,23623
1,2019,2488.661383521987,21587
7,2015,4492.52849612012,23043
